Date,Close/Last,Volume,Open,High,Low
04/22/2021,$51.0606,1595018,$51.5179,$51.8329,$50.8675
04/21/2021,$51.528,2407858,$51.4569,$51.9904,$51.3349
04/20/2021,$51.5636,2773749,$52.5646,$52.6002,$51.3959
04/19/2021,$52.5493,3785017,$51.523,$52.7424,$51.2486
04/16/2021,$51.5331,5744312,$50.6744,$51.9142,$50.4153
04/15/2021,$50.2628,13455500,$49.8258,$51.4366,$48.4387
04/14/2021,$47.1023,2848756,$47.0871,$47.5139,$47.0257
04/13/2021,$47.016,1669395,$47.6003,$47.6003,$46.9397
04/12/2021,$47.4834,2041192,$47.1277,$47.7832,$47.0246
04/09/2021,$47.7019,2044825,$46.8991,$47.768,$46.8178
04/08/2021,$47.0414,3529269,$46.8991,$47.1938,$46.0277
04/07/2021,$46.4977,2845522,$45.5373,$46.955,$45.5373
04/06/2021,$45.4662,2505607,$45.4408,$45.7152,$45.2223
04/05/2021,$45.4052,2544237,$45.3443,$45.639,$45.1969
04/01/2021,$45.263,1929029,$44.8565,$45.39,$44.7599
03/31/2021,$44.7904,1641903,$45.0445,$45.2223,$44.6837
03/30/2021,$45.014,2332021,$44.5516,$45.2477,$44.516
03/29/2021,$44.8209,2075320,$45.0546,$45.5424,$44.5973
03/26/2021,$45.2172,2619937,$44.0384,$45.2223,$43.8047
03/25/2021,$43.6929,1731901,$43.2712,$44.1553,$43.139
03/24/2021,$43.8758,2760385,$43.8656,$44.4093,$43.6167
03/23/2021,$43.5709,2661326,$44.2467,$44.6863,$43.0908
03/22/2021,$44.3839,3148938,$44.4246,$44.8565,$44.1705
03/19/2021,$44.5262,3949227,$44.5719,$45.1004,$44.4855
03/18/2021,$44.7701,3143336,$45.9642,$45.9642,$44.7396
03/17/2021,$46.3808,3123407,$45.1105,$46.4977,$44.7803
03/16/2021,$45.263,2980427,$45.4764,$45.6237,$44.8463
03/15/2021,$45.3747,2861915,$45.0902,$45.3849,$44.826
03/12/2021,$45.1309,1448611,$44.9784,$45.141,$44.5414
03/11/2021,$45.0292,3774586,$44.7142,$45.4611,$44.7142
03/10/2021,$44.5516,2234609,$44.1705,$44.7701,$44.0791
03/09/2021,$43.9469,2189061,$43.7437,$44.6431,$43.698
03/08/2021,$43.2457,3489641,$43.6573,$44.0486,$43.1594
03/05/2021,$43.3677,3512748,$42.6157,$43.5405,$42.3616
03/04/2021,$42.072,2748458,$42.387,$42.885,$41.381
